Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,16635.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.991,8,Sep 8mo | Mid rally 109% | Asymmetry 10%,,Uptrend,True,True,Uptrend,True,Stage2,3,Uptrend,Uptrend,3653.1,230.34,105.16,3105.13,20854.24,58389.06,423989.26,94031.77,1498.3,299.8,47.39,34.6,14.25,0.14,30.41,34.0,37.16,4925.0,3,none,27.93,,,7.11,,4.14,10.28,105.6,,,350.9,,,354.3,0.5,insufficient history,0.65,,1.54,,203.12,1.22,61.61,0.05,,4.37,-0.33,17.41,0.79,5469.9,1750.1,33.2,108.7,105.19,366.38,1.12,0.57,5,34.0,24.89,11.0,10.0,79.9,BUY ⭐⭐⭐⭐,Expected ~300% CAGR (2yr) | Revenue CAGR 106% | Profit CAGR 351% | ROE 28% | Promoter 62% holding | Piotroski F=5 (above average quality),Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",70,196,,2026-06-13,2026-06-01,12,0.0,1,-2.0
STOVEKRAFT,Stove Kraft Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2149.0,Small-Cap,MonthlyDoubleBottom,Forming,1.0,24,Sep 24mo | Mid rally 128% | Asymmetry 10%,,Sideways-Above-MA,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,540.5,971.26,406.6,459.43,2630.01,6823.87,45492.04,10938.22,1162.5,255.3,51.28,28.16,4.34,0.16,13.44,54.0,20.0,652.33,3,none,67.5,31.8,7.4,13.0,2.86,2.61,4.55,28.21,17.91,11.48,2600.0,,,317.9,0.2,multiple loss years in history,0.23,,0.97,,141.1,6.56,55.79,0.0,,0.81,-0.06,7.97,-0.37,813.95,447.05,33.6,20.9,-1.35,2.18,1.15,0.43,6,40.0,22.5,16.0,1.0,79.5,BUY ⭐⭐⭐⭐,Expected ~255% CAGR (2yr) | Revenue CAGR 18% | Profit CAGR 316% | ROE 68% | ROCE 32% | ROCE trend rising ↑,High PE 51 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",90,64,,2026-06-13,2026-06-01,12,0.0,1,0.0
ASHIANA,Ashiana Housing Limited,Real Estate,Real Estate - Development,3547.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=326 | 30-EMA=299 | Above by 20.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,359.95,298.62,263.99,305.96,711.95,1150.02,1857.62,1150.02,219.5,78.7,29.4,20.51,3.91,0.48,15.86,71.0,25.99,,0,none,14.5,14.4,2.54,11.0,2.26,9.93,2.58,116.07,40.74,36.41,555.56,61.53,53.16,3.2,0.15,highly inconsistent earnings,0.38,,1.33,,469.96,13.25,61.11,0.0,,8.29,0.39,8.07,0.01,389.4,269.45,7.6,33.6,19.28,58.08,0.28,,5,36.0,28.5,11.0,4.0,79.5,BUY ⭐⭐⭐⭐,Expected ~79% CAGR (2yr) | Revenue CAGR 41% | Profit CAGR 62% | ROCE trend rising ↑ | Promoter 61% holding | FCF yield 13.3%,None identified,2-3 years,Medium,"yfinance, screener.in",100,181,,2026-06-13,2026-06-01,12,-1.2,1,1.0
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,16002.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=985 | 30-EMA=956 | Above by 18.3% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Uptrend,True,Stage2,5,Uptrend,Uptrend,1130.9,956.11,764.93,961.27,6026.43,4951.45,9512.97,7571.61,337.8,109.2,11.27,19.51,1.85,0.44,10.15,73.0,-45.95,1021.22,9,hold,16.9,17.1,3.4,35.0,4.06,34.78,7.8,-7.95,14.64,14.72,-24.69,25.64,26.26,-34.1,0.15,highly inconsistent earnings,0.08,,3.01,,820.65,5.13,49.41,-0.07,,17.37,2.21,5.46,0.07,1226.8,789.0,7.8,43.3,30.47,43.98,0.36,0.19,7,35.0,26.5,12.0,6.0,79.5,BUY ⭐⭐⭐⭐,Expected ~109% CAGR (2yr) | Profit CAGR 26% | ROCE trend rising ↑ | Nearly debt-free | OPM 35% | FCF yield 5.1%,Earnings due 2026-08-12,1-3 years,Low-Medium,"yfinance, screener.in",100,365,2026-08-12,2026-06-13,2026-06-01,12,0.0,1,1.0
PASUPTAC,Pasupati Acrylon Limited,Consumer Cyclical,Textile Manufacturing,661.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=50 | 30-EMA=46 | Above by 16.0% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Constructive,True,Stage2,3,Uptrend,Uptrend,53.17,45.85,36.99,45.19,788.99,1847.03,4323.9,1847.03,3373.8,489.4,9.47,,1.52,0.07,5.56,,,,0,none,17.49,,,14.54,,6.92,10.0,45.3,,,134.1,,,133.2,0.5,insufficient history,0.25,,4.25,,38.74,5.86,65.87,0.0,,0.47,0.12,0.21,0.0,76.68,40.1,30.7,32.6,6.9,48.25,0.7,0.42,5,36.0,25.5,13.0,5.0,79.5,BUY ⭐⭐⭐⭐,Expected ~489% CAGR (2yr) | Revenue CAGR 45% | Profit CAGR 134% | Low D/E 0.25 | Promoter 66% holding | FCF yield 5.9%,None identified,1-3 years,Low-Medium,"yfinance, screener.in",70,56,,2026-06-13,2026-06-01,12,0.0,1,2.0
EICHERMOT,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,194070.0,Large-Cap,MonthlyDoubleBottom,Forming,1.0,43,Sep 43mo | Mid rally 123% | Asymmetry 5%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,3,Uptrend,Uptrend,7312.0,3131.16,1371.92,6215.2,12032.52,12059.58,18408.81,14883.03,64.9,28.4,35.21,26.66,7.73,1.49,32.56,99.0,49.38,7824.42,36,buy,24.0,30.5,3.14,25.0,1.11,23.56,10.42,24.05,17.47,21.83,16.5,23.69,32.57,11.6,0.4,lumpy earner,0.02,,1.9,,3151.76,1.62,49.06,0.0,,26.77,-0.24,14.73,0.09,8230.0,5219.5,11.2,40.1,40.07,105.39,0.45,0.27,7,38.0,28.5,5.0,8.0,79.5,BUY ⭐⭐⭐⭐,Expected ~28% CAGR (2yr) | Revenue CAGR 17% | Profit CAGR 24% | ROE 24% | ROCE 30% | ROCE trend rising ↑,Earnings due 2026-07-30 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,366,2026-07-30,2026-06-13,2026-06-01,12,6.2,1,7.0
RRKABEL,R R Kabel Limited,Industrials,Electrical Equipment & Parts,25148.0,Mid-Cap,MonthlyStage2,Breaking Out,1.0,24,10-EMA=1502 | 30-EMA=1429 | Above by 34.3% | MA turning=Yes,,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1918.9,1428.79,885.37,1631.07,1859.34,2353.01,3506.11,2553.24,22.6,10.7,51.02,32.95,9.77,1.37,32.33,49.0,36.36,2052.67,12,strong_buy,21.4,28.1,2.2,8.0,-0.2,5.06,10.62,27.62,20.19,28.98,57.69,37.32,29.52,32.2,0.15,highly inconsistent earnings,0.13,,1.65,,-191.92,-0.76,61.65,0.0,,9.1,0.7,13.33,-0.61,2239.8,1165.0,14.3,64.7,50.79,,2.07,1.54,5,35.0,30.0,4.0,10.0,79.0,BUY ⭐⭐⭐⭐,Expected ~11% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 37% | ROE 21% | ROCE 28% | ROCE trend rising ↑,High PE 51,1-3 years,Low-Medium,"yfinance, screener.in",100,33,,2026-06-13,2026-06-01,12,0.0,1,0.0
VENUSREM,Venus Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2186.0,Small-Cap,MonthlyDoubleBottom,Forming,0.723,8,Sep 8mo | Mid rally 76% | Asymmetry 3%,,Uptrend,True,True,Uptrend,True,Stage2,5,Uptrend,Uptrend,1005.2,592.69,331.51,854.42,3883.87,6068.55,9482.11,6068.55,503.7,145.7,21.23,,3.67,0.38,14.21,61.0,0.0,,0,none,16.8,21.7,2.29,19.0,1.26,13.35,9.69,20.31,11.73,7.2,128.89,56.25,10.69,126.4,0.15,highly inconsistent earnings,0.02,,2.44,,93.44,4.27,41.76,0.0,,2.8,0.55,1.2,0.17,1633.5,415.4,38.5,142.0,126.98,272.64,0.45,0.3,7,35.0,21.68,12.0,10.0,78.7,BUY ⭐⭐⭐⭐,Expected ~146% CAGR (2yr) | Profit CAGR 56% | ROCE 22% | ROCE trend rising ↑ | Nearly debt-free | FCF yield 4.3%,Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,234,,2026-06-13,2026-06-01,12,0.0,1,-2.0
DEEPINDS,Deep Industries Limited,Energy,Oil & Gas E&P,3407.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=456 | 30-EMA=404 | Above by 22.5% | MA turning=Yes,,Uptrend,True,False,Uptrend,True,Stage2,1,Uptrend,Uptrend,495.4,404.34,311.0,421.09,658.65,921.26,1288.57,921.26,86.0,36.4,18.94,9.02,1.71,0.47,9.95,57.0,48.84,650.0,1,none,19.4,16.5,2.83,40.0,0.23,20.2,7.42,54.69,37.73,35.65,349.37,39.87,44.75,,0.15,highly inconsistent earnings,0.1,,2.69,,41.62,1.22,63.49,0.0,,1.81,0.1,1.13,0.03,578.0,330.0,14.3,50.1,8.9,108.61,0.81,-0.63,7,40.0,26.5,9.0,3.0,78.5,BUY ⭐⭐⭐⭐,Expected ~36% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 40% | ROCE trend rising ↑ | Nearly debt-free | Promoter 63% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,63,,2026-06-13,2026-06-01,12,4.5,1,0.0
KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,3085.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1163 | 30-EMA=944 | Above by 43.5% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,1354.0,943.72,396.3,1150.9,4027.05,12419.41,38301.46,12419.41,817.2,202.9,34.84,,17.95,0.17,21.29,0.0,0.0,,0,none,43.5,47.8,9.51,35.0,24.6,20.43,15.71,126.32,375.48,88.64,76.0,208.4,,109.5,0.2,multiple loss years in history,0.66,,1.31,,-132.6,-4.3,28.85,-0.04,,0.3,0.23,0.02,-0.05,1918.4,850.0,29.4,59.3,21.79,255.02,1.06,,4,33.0,27.5,10.0,8.0,78.5,BUY ⭐⭐⭐⭐,Expected ~203% CAGR (2yr) | Revenue CAGR 375% | Profit CAGR 208% | ROE 44% | ROCE 48% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,246,,2026-06-13,2026-06-01,12,0.0,1,2.0
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,10204.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1275 | 30-EMA=1142 | Above by 38.5% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,True,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,1581.5,1141.5,988.59,1344.27,3453.54,5696.62,20166.84,8345.48,260.2,89.8,39.84,30.32,8.17,0.28,27.31,64.0,5.27,1723.33,3,none,21.8,28.5,-3.37,19.0,1.46,14.33,11.95,8.96,59.43,27.14,20.38,141.65,38.97,79.8,0.15,highly inconsistent earnings,0.0,,2.65,,118.68,1.16,38.81,-0.01,,9.56,2.83,26.53,-1.71,1705.0,990.1,7.2,59.7,20.18,125.03,1.01,0.56,6,36.0,28.5,8.0,6.0,78.5,BUY ⭐⭐⭐⭐,Expected ~90% CAGR (2yr) | Revenue CAGR 59% | Profit CAGR 142% | ROE 22% | ROCE 28% | Nearly debt-free,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,38,,2026-06-13,2026-06-01,12,0.0,1,2.0
